"","ID","strain","name","condition","time","reps","average","sd","sem","CI95"
"973","idr(100Fe)","SH118","idr","(100Fe)",31.0016666666667,9,0.143454533886928,0.00765540080430724,0.00255180026810241,0.00588446197045927
"974","idr(100Fe)","SH118","idr","(100Fe)",31.5016666666667,9,0.144890905481264,0.00774846690588528,0.00258282230196176,0.00595599890882136
"975","idr(100Fe)","SH118","idr","(100Fe)",32.0016666666667,9,0.146291775708985,0.00783894617636677,0.00261298205878892,0.00602554743278155
"976","idr(100Fe)","SH118","idr","(100Fe)",32.5016666666667,9,0.147657549480315,0.00792686823131146,0.00264228941043715,0.00609313030687425
"977","idr(100Fe)","SH118","idr","(100Fe)",33.0016666666667,9,0.148988657363148,0.00801226677458176,0.00267075559152725,0.00615877343818149
"978","idr(100Fe)","SH118","idr","(100Fe)",33.5016666666667,9,0.150285553454581,0.00809517917398121,0.00269839305799374,0.00622250555013977
"979","idr(100Fe)","SH118","idr","(100Fe)",34.0016666666667,9,0.151548713304445,0.00817564605023019,0.00272521535007673,0.00628435786659881
"980","idr(100Fe)","SH118","idr","(100Fe)",34.5016666666667,9,0.152778631896096,0.00825371088108875,0.00275123696036292,0.00634436380752342
"981","idr(100Fe)","SH118","idr","(100Fe)",35.0016666666667,9,0.153975821688983,0.0083294196221396,0.00277647320737987,0.00640255869750155
"982","idr(100Fe)","SH118","idr","(100Fe)",35.5016666666667,9,0.155140810726859,0.00840282034546235,0.00280094011515412,0.00645897948800463
"983","idr(100Fe)","SH118","idr","(100Fe)",36.0016666666667,9,0.156274140814801,0.00847396289715943,0.00282465429905314,0.00651366449413877
"984","idr(100Fe)","SH118","idr","(100Fe)",36.5016666666667,9,0.157376365767623,0.00854289857444364,0.00284763285814788,0.00656665314643227
"985","idr(100Fe)","SH118","idr","(100Fe)",37.0016666666667,9,0.158448049731647,0.0086096798227615,0.00286989327425383,0.00661798575802396
"986","idr(100Fe)","SH118","idr","(100Fe)",37.5016666666667,9,0.15948976558127,0.00867435995321179,0.00289145331773726,0.00666770330745193
"987","idr(100Fe)","SH118","idr","(100Fe)",38.0016666666667,9,0.160502093391242,0.00873699288032063,0.00291233096010688,0.00671584723708958
"988","idr(100Fe)","SH118","idr","(100Fe)",38.5016666666667,9,0.16148561898513,0.00879763288005815,0.00293254429335272,0.00676245926714075
"989","idr(100Fe)","SH118","idr","(100Fe)",39.0016666666667,9,0.162440932559979,0.00885633436782298,0.00295211145594099,0.00680758122498352
"990","idr(100Fe)","SH118","idr","(100Fe)",39.5016666666667,9,0.163368627386818,0.0089131516959824,0.00297105056532747,0.00685125488954581
"991","idr(100Fe)","SH118","idr","(100Fe)",40.0016666666667,9,0.164269298586296,0.00896813897043502,0.00298937965681167,0.00689352185030293
"992","idr(100Fe)","SH118","idr","(100Fe)",40.5016666666667,9,0.165143541978435,0.00902134988556062,0.00300711662852021,0.00693442338040881
"993","idr(100Fe)","SH118","idr","(100Fe)",41.0016666666667,9,0.165991953005188,0.00907283757683674,0.00302427919227891,0.00697400032340709
"994","idr(100Fe)","SH118","idr","(100Fe)",41.5016666666667,9,0.166815125724257,0.00912265449033167,0.00304088483011056,0.00701229299291456
"995","idr(100Fe)","SH118","idr","(100Fe)",42.0016666666667,9,0.167613651872428,0.00917085226822973,0.00305695075607658,0.00704934108462809
