"","ID","strain","name","condition","time","reps","average","sd","CI95","sem"
"259","pyrE100microMFe","H26","pyrE","100microMFe",64.0016666666667,6,0.17826754861487,0.0125300349791316,0.013149465276244,0.00511536535968287
"260","pyrE100microMFe","H26","pyrE","100microMFe",64.5016666666667,6,0.178269204490968,0.0125293423445955,0.0131487384008765,0.00511508259281761
"261","pyrE1microMFe","H26","pyrE","1microMFe",0,6,0,0,0,0
"262","pyrE1microMFe","H26","pyrE","1microMFe",0.501666666666667,6,0.0017083242578429,0.000216233538343844,0.000226923181678845,8.82769723698267e-05
"263","pyrE1microMFe","H26","pyrE","1microMFe",1.00166666666667,6,0.00344803639419355,0.000452721357991753,0.000475101928018655,0.000184822720456612
"264","pyrE1microMFe","H26","pyrE","1microMFe",1.50166666666667,6,0.00522304499172869,0.000710361211560632,0.000745478372611418,0.000290003750231467
"265","pyrE1microMFe","H26","pyrE","1microMFe",2.00166666666667,6,0.00703144476048137,0.000989219921800436,0.0010381226416325,0.000403847341967824
"266","pyrE1microMFe","H26","pyrE","1microMFe",2.50166666666667,6,0.00887113132019693,0.00128921213067424,0.00135294515731578,0.000526318648393032
"267","pyrE1microMFe","H26","pyrE","1microMFe",3.00166666666667,6,0.0107398061046928,0.00161009661937024,0.00168969277604317,0.000657319192339547
"268","pyrE1microMFe","H26","pyrE","1microMFe",3.50166666666667,6,0.0126349835775272,0.00195147427035682,0.00204794664965246,0.000796686034757386
"269","pyrE1microMFe","H26","pyrE","1microMFe",4.00166666666667,6,0.0145540008056206,0.00231278786263949,0.00242712201057274,0.000944191691128143
"270","pyrE1microMFe","H26","pyrE","1microMFe",4.50166666666667,6,0.0164940293923367,0.00269332384858095,0.00282647003648266,0.00109954485684872
"271","pyrE1microMFe","H26","pyrE","1microMFe",5.00166666666667,6,0.0184520897224812,0.00309221621199816,0.00324508189913503,0.00126239198229289
"272","pyrE1microMFe","H26","pyrE","1microMFe",5.50166666666667,6,0.0204250674200632,0.00350845245395063,0.00368189504605632,0.00143231971649909
"273","pyrE1microMFe","H26","pyrE","1microMFe",6.00166666666667,6,0.0224097318670787,0.00394088169619025,0.00413570170459579,0.00160885821539
"274","pyrE1microMFe","H26","pyrE","1microMFe",6.50166666666667,6,0.0244027565798007,0.00438822483443177,0.00460515953712935,0.00179148528682784
"275","pyrE1microMFe","H26","pyrE","1microMFe",7.00166666666667,6,0.0264007411899769,0.00484908661639169,0.00508880431618406,0.00197963132145311
"276","pyrE1microMFe","H26","pyrE","1microMFe",7.50166666666667,6,0.0284002347338513,0.00532196946500328,0.00558506443101261,0.00217268493598847
