"","ID","strain","name","condition","time","reps","average","sd","CI95","sem"
"310","pyrE100microMFe","H26","pyrE","100microMFe",25.5016666666667,9,0.140143536749157,0.00746294266391729,0.00573652554792829,0.0024876475546391
"311","pyrE100microMFe","H26","pyrE","100microMFe",26.0016666666667,9,0.14087980499635,0.00749555344097083,0.00576159241017419,0.00249851781365694
"312","pyrE100microMFe","H26","pyrE","100microMFe",26.5016666666667,9,0.141578089111178,0.0075279318660713,0.00578648067089854,0.00250931062202377
"313","pyrE100microMFe","H26","pyrE","100microMFe",27.0016666666667,9,0.142240221786715,0.00756001126219621,0.00581113907760484,0.0025200037540654
"314","pyrE100microMFe","H26","pyrE","100microMFe",27.5016666666667,9,0.142867961692081,0.00759172750286383,0.00583551833831573,0.00253057583428794
"315","pyrE100microMFe","H26","pyrE","100microMFe",28.0016666666667,9,0.143462994839836,0.00762301983272512,0.00585957175233583,0.00254100661090837
"316","pyrE100microMFe","H26","pyrE","100microMFe",28.5016666666667,9,0.144026936133437,0.00765383148849869,0.00588325568754461,0.0025512771628329
"317","pyrE100microMFe","H26","pyrE","100microMFe",29.0016666666667,9,0.144561331063448,0.00768411014597195,0.00590652992399187,0.00256137004865732
"318","pyrE100microMFe","H26","pyrE","100microMFe",29.5016666666667,9,0.145067657524285,0.00771380821735113,0.00592935788246119,0.00257126940578371
"319","pyrE100microMFe","H26","pyrE","100microMFe",30.0016666666667,9,0.145547327726194,0.00774288302149993,0.00595170675532699,0.00258096100716664
"320","pyrE100microMFe","H26","pyrE","100microMFe",30.5016666666667,9,0.146001690179896,0.00777129684768384,0.00597354755555268,0.00259043228256128
"321","pyrE100microMFe","H26","pyrE","100microMFe",31.0016666666667,9,0.146432031733836,0.00779901693143139,0.00599485509813603,0.00259967231047713
"322","pyrE100microMFe","H26","pyrE","100microMFe",31.5016666666667,9,0.146839579646335,0.0078260153591126,0.00601560792676166,0.00260867178637087
"323","pyrE100microMFe","H26","pyrE","100microMFe",32.0016666666667,9,0.147225503677048,0.00785226891587713,0.00603578819691593,0.00261742297195904
"324","pyrE100microMFe","H26","pyrE","100microMFe",32.5016666666667,9,0.147590918184152,0.0078777588897294,0.00605538152528579,0.0026259196299098
"325","pyrE100microMFe","H26","pyrE","100microMFe",33.0016666666667,9,0.147936884215413,0.00790247084277706,0.00607437681392475,0.00263415694759235
"326","pyrE100microMFe","H26","pyrE","100microMFe",33.5016666666667,9,0.148264411582986,0.00792639435908548,0.0060927660564367,0.00264213145302849
"327","pyrE100microMFe","H26","pyrE","100microMFe",34.0016666666667,9,0.148574460913199,0.00794952277711621,0.0061105441323099,0.0026498409257054
"328","pyrE100microMFe","H26","pyrE","100microMFe",34.5016666666667,9,0.148867945663959,0.00797185291342126,0.0061277085945296,0.00265728430447375
"329","pyrE100microMFe","H26","pyrE","100microMFe",35.0016666666667,9,0.149145734103583,0.00799338478310668,0.00614425945470736,0.00266446159436889
"330","pyrE100microMFe","H26","pyrE","100microMFe",35.5016666666667,9,0.149408651245933,0.00801412132155765,0.00616019896917994,0.00267137377385255
"331","pyrE100microMFe","H26","pyrE","100microMFe",36.0016666666667,9,0.14965748073768,0.0080340681110306,0.0061755314288495,0.00267802270367687
"332","pyrE100microMFe","H26","pyrE","100microMFe",36.5016666666667,9,0.149892966694392,0.00805323311494915,0.00619026295494529,0.00268441103831638
"333","pyrE100microMFe","H26","pyrE","100microMFe",37.0016666666667,9,0.150115815482845,0.00807162642208185,0.00620440130238131,0.00269054214069395
"334","pyrE100microMFe","H26","pyrE","100microMFe",37.5016666666667,9,0.15032669744767,0.00808926000222261,0.00621795567195566,0.00269642000074087
"335","pyrE100microMFe","H26","pyrE","100microMFe",38.0016666666667,9,0.150526248580977,0.00810614747452191,0.00623093653227411,0.00270204915817397
"336","pyrE100microMFe","H26","pyrE","100microMFe",38.5016666666667,9,0.150715072134141,0.00812230388922366,0.00624335545197821,0.00270743462974122
"337","pyrE100microMFe","H26","pyrE","100microMFe",39.0016666666667,9,0.150893740171347,0.00813774552323843,0.006255224942609,0.00271258184107948
"338","pyrE100microMFe","H26","pyrE","100microMFe",39.5016666666667,9,0.15106279506489,0.00815248968971556,0.00626655831223114,0.00271749656323852
"339","pyrE100microMFe","H26","pyrE","100microMFe",40.0016666666667,9,0.151222750932523,0.00816655456156391,0.00627736952977894,0.00272218485385464
"340","pyrE100microMFe","H26","pyrE","100microMFe",40.5016666666667,9,0.151374095017464,0.00817995900869708,0.00628767309995201,0.00272665300289903
"341","pyrE100microMFe","H26","pyrE","100microMFe",41.0016666666667,9,0.151517289011864,0.00819272244864698,0.00629748394838664,0.00273090748288233
"342","pyrE100microMFe","H26","pyrE","100microMFe",41.5016666666667,9,0.151652770324757,0.0082048647100857,0.00630681731674945,0.0027349549033619
"343","pyrE100microMFe","H26","pyrE","100microMFe",42.0016666666667,9,0.151780953295674,0.00821640590872042,0.00631568866734174,0.00273880196957347
"344","pyrE100microMFe","H26","pyrE","100microMFe",42.5016666666667,9,0.151902230355217,0.00822736633497148,0.00632411359676126,0.00274245544499049
"345","troR-Fe","SH117","troR","-Fe",0,9,0,0,0,0
"346","troR-Fe","SH117","troR","-Fe",0.501666666666667,9,0.00304138624027878,0.000547182575753676,0.000420601760799881,0.000182394191917892
"347","troR-Fe","SH117","troR","-Fe",1.00166666666667,9,0.00603116561125463,0.0010768028310519,0.000827703927068415,0.000358934277017302
"348","troR-Fe","SH117","troR","-Fe",1.50166666666667,9,0.0089775170972486,0.0015899647465571,0.00122215509346317,0.000529988248852367
"349","troR-Fe","SH117","troR","-Fe",2.00166666666667,9,0.0118785971015309,0.00208602408827054,0.00160346005789579,0.000695341362756846
"350","troR-Fe","SH117","troR","-Fe",2.50166666666667,9,0.0147327127106719,0.00256443207141588,0.00197119698704506,0.000854810690471958
"351","troR-Fe","SH117","troR","-Fe",3.00166666666667,9,0.0175383229668742,0.00302473504106561,0.00232501717086474,0.00100824501368854
"352","troR-Fe","SH117","troR","-Fe",3.50166666666667,9,0.0202940391805711,0.00346657339335187,0.00266464419335271,0.00115552446445062
"353","troR-Fe","SH117","troR","-Fe",4.00166666666667,9,0.0229986243303054,0.00388967978928199,0.00298987255956811,0.00129655992976066
"354","troR-Fe","SH117","troR","-Fe",4.50166666666667,9,0.0256509916044015,0.00429387671952087,0.00330056582375734,0.00143129223984029
"355","troR-Fe","SH117","troR","-Fe",5.00166666666667,9,0.0282502021451406,0.00467907348337392,0.00359665426719481,0.00155969116112464
"356","troR-Fe","SH117","troR","-Fe",5.50166666666667,9,0.0307954620610048,0.0050452626486188,0.00387813217696869,0.00168175421620627
"357","troR-Fe","SH117","troR","-Fe",6.00166666666667,9,0.03328611877612,0.0053925160608449,0.00414505477848774,0.00179750535361497
"358","troR-Fe","SH117","troR","-Fe",6.50166666666667,9,0.0357216567883191,0.00572098047164836,0.00439753487501447,0.00190699349054946
"359","troR-Fe","SH117","troR","-Fe",7.00166666666667,9,0.0381016929083593,0.00603087285450159,0.00463573924712374,0.00201029095150053
"360","troR-Fe","SH117","troR","-Fe",7.50166666666667,9,0.040425971052831,0.00632247547550324,0.00485988486374579,0.00210749182516774
"361","troR-Fe","SH117","troR","-Fe",8.00166666666667,9,0.0426943566623074,0.00659613078365051,0.00507023495448186,0.00219871026121684
"362","troR-Fe","SH117","troR","-Fe",8.50166666666667,9,0.0449068308144094,0.0068522361819182,0.00526709499029966,0.00228407872730607
"363","troR-Fe","SH117","troR","-Fe",9.00166666666667,9,0.0470634840988226,0.00709123873642316,0.00545080861663726,0.00236374624547439
"364","troR-Fe","SH117","troR","-Fe",9.50166666666667,9,0.0491645103180266,0.00731362987645724,0.00562175357948771,0.00243787662548575
"365","troR-Fe","SH117","troR","-Fe",10.0016666666667,9,0.0512102000736984,0.00751994013332527,0.00578033768131195,0.00250664671110842
"366","troR-Fe","SH117","troR","-Fe",10.5016666666667,9,0.053200934294557,0.00771073396087087,0.00592699479974248,0.00257024465362362
"367","troR-Fe","SH117","troR","-Fe",11.0016666666667,9,0.055137177756927,0.00788660467543226,0.0060621809980891,0.00262886822514409
"368","troR-Fe","SH117","troR","-Fe",11.5016666666667,9,0.0570194726446335,0.00804816954785845,0.00618637075272861,0.00268272318261948
"369","troR-Fe","SH117","troR","-Fe",12.0016666666667,9,0.0588484321900749,0.00819606507522887,0.00630005331862674,0.00273202169174296
"370","troR-Fe","SH117","troR","-Fe",12.5016666666667,9,0.0606247344335612,0.00833094245514146,0.00640372925056805,0.00277698081838049
"371","troR-Fe","SH117","troR","-Fe",13.0016666666667,9,0.0623491161333042,0.00845346328092784,0.00649790709420539,0.00281782109364261
"372","troR-Fe","SH117","troR","-Fe",13.5016666666667,9,0.0640223668538823,0.00856429547197739,0.00658310025783006,0.0028547651573258
"373","troR-Fe","SH117","troR","-Fe",14.0016666666667,9,0.0656453232566202,0.00866410944953457,0.0066598240728294,0.00288803648317819
"374","troR-Fe","SH117","troR","-Fe",14.5016666666667,9,0.0672188636111641,0.00875357456490588,0.00672859304816366,0.00291785818830196
"375","troR-Fe","SH117","troR","-Fe",15.0016666666667,9,0.0687439025436334,0.00883335578397755,0.00678991832186062,0.00294445192799252
"376","troR-Fe","SH117","troR","-Fe",15.5016666666667,9,0.0702213860331053,0.00890411062931051,0.0068443053105018,0.00296803687643684
"377","troR-Fe","SH117","troR","-Fe",16.0016666666667,9,0.0716522866648599,0.00896648637882545,0.0068922515559411,0.00298882879294182
"378","troR-Fe","SH117","troR","-Fe",16.5016666666667,9,0.0730375991457886,0.00902111751820589,0.00693424476704851,0.0030070391727353
"379","troR-Fe","SH117","troR","-Fe",17.0016666666667,9,0.0743783360846401,0.0090686234426015,0.00697076105308283,0.00302287448086717
"380","troR-Fe","SH117","troR","-Fe",17.5016666666667,9,0.0756755240373583,0.0091096064019769,0.00700226334434702,0.00303653546732563
"381","troR-Fe","SH117","troR","-Fe",18.0016666666667,9,0.0769301998156281,0.00914464968348656,0.00702919999503783,0.00304821656116219
"382","troR-Fe","SH117","troR","-Fe",18.5016666666667,9,0.0781434070548931,0.00917431602352593,0.00705200356264021,0.00305810534117531
"383","troR-Fe","SH117","troR","-Fe",19.0016666666667,9,0.0793161930365206,0.00919914624157497,0.00707108975780658,0.00306638208052499
"384","troR-Fe","SH117","troR","-Fe",19.5016666666667,9,0.0804496057574455,0.00921965808756892,0.00708685655836749,0.00307321936252297
"385","troR-Fe","SH117","troR","-Fe",20.0016666666667,9,0.081544691239521,0.00923634529427071,0.0070996834809206,0.0030787817647569
"386","troR-Fe","SH117","troR","-Fe",20.5016666666667,9,0.0826024910699015,0.00924967682593727,0.0071099310033045,0.00308322560864576
"387","troR-Fe","SH117","troR","-Fe",21.0016666666667,9,0.0836240401630868,0.00926009631444388,0.00711794013116548,0.00308669877148129
"388","troR-Fe","SH117","troR","-Fe",21.5016666666667,9,0.0846103647347246,0.0092680216739219,0.00712403210174191,0.00308934055797397
"389","troR-Fe","SH117","troR","-Fe",22.0016666666667,9,0.0855624804769006,0.00927384488486018,0.00712850821790986,0.00309128162828673
"390","troR-Fe","SH117","troR","-Fe",22.5016666666667,9,0.0864813909244134,0.00927793193849746,0.00713164980543931,0.00309264397949915
"391","troR-Fe","SH117","troR","-Fe",23.0016666666667,9,0.087368086001422,0.00928062293218625,0.00713371828629737,0.00309354097739542
"392","troR-Fe","SH117","troR","-Fe",23.5016666666667,9,0.088223540737849,0.00928223230623012,0.00713495536069746,0.00309407743541004
"393","troR-Fe","SH117","troR","-Fe",24.0016666666667,9,0.0890487141450133,0.00928304921248949,0.00713558329043485,0.0030943497374965
"394","troR-Fe","SH117","troR","-Fe",24.5016666666667,9,0.0898445482401276,0.00928333800482308,0.00713580527587334,0.00309444600160769
"395","troR-Fe","SH117","troR","-Fe",25.0016666666667,9,0.090611967209527,0.00928333884118999,0.00713580591876186,0.00309444628039666
"396","troR-Fe","SH117","troR","-Fe",25.5016666666667,9,0.091351876700779,0.00928326838700294,0.00713575176287963,0.00309442279566765
"397","troR-Fe","SH117","troR","-Fe",26.0016666666667,9,0.0920651632341468,0.00928332060910339,0.00713579190433949,0.00309444020303446
"398","troR-Fe","SH117","troR","-Fe",26.5016666666667,9,0.0927526937242396,0.00928366764955292,0.00713605866324339,0.00309455588318431
"399","troR-Fe","SH117","troR","-Fe",27.0016666666667,9,0.0934153151030663,0.00928446076830928,0.00713666830828735,0.00309482025610309
"400","troR-Fe","SH117","troR","-Fe",27.5016666666667,9,0.0940538540361095,0.00928583134380556,0.00713772182587469,0.00309527711460185
"401","troR-Fe","SH117","troR","-Fe",28.0016666666667,9,0.094669116723451,0.00928789192048366,0.00713930572532156,0.00309596397349455
"402","troR-Fe","SH117","troR","-Fe",28.5016666666667,9,0.0952618887783987,0.00929073729246635,0.00714149287184099,0.00309691243082212
"403","troR-Fe","SH117","troR","-Fe",29.0016666666667,9,0.0958329351764852,0.00929444561278511,0.00714434333917089,0.00309814853759504
"404","troR-Fe","SH117","troR","-Fe",29.5016666666667,9,0.0963830002681261,0.0092990795179243,0.00714790527397527,0.00309969317264143
"405","troR-Fe","SH117","troR","-Fe",30.0016666666667,9,0.0969128078486373,0.00930468725788794,0.00715221576449036,0.00310156241929598
"406","troR-Fe","SH117","troR","-Fe",30.5016666666667,9,0.0974230612797156,0.00931130382254254,0.00715730170630849,0.00310376794084751
"407","troR-Fe","SH117","troR","-Fe",31.0016666666667,9,0.0979144436568773,0.0093189520556258,0.00716318065868082,0.00310631735187527
"408","troR-Fe","SH117","troR","-Fe",31.5016666666667,9,0.098387618017728,0.00932764374852578,0.00716986168527058,0.00310921458284193
"409","troR-Fe","SH117","troR","-Fe",32.0016666666667,9,0.098843227586306,0.00933738070671276,0.00717734617388507,0.00311246023557092
"410","troR-Fe","SH117","troR","-Fe",32.5016666666667,9,0.0992818960490869,0.00934815578252997,0.00718562863034895,0.00311605192750999
"411","troR-Fe","SH117","troR","-Fe",33.0016666666667,9,0.0997042278585766,0.00935995386890199,0.00719469744233607,0.00311998462296733
