"","ID","strain","name","condition","time","reps","average","sd","CI95","sem","facet"
"286","pyrE-Fe","H26","pyrE","-Fe",12.5016666666667,6,0.0219735172503129,0.0103059776014328,0.0108154601989133,0.00420739773734379,"-Fe"
"287","pyrE-Fe","H26","pyrE","-Fe",13.0016666666667,6,0.0230037223188726,0.0109039403889036,0.0114429836594167,0.00445151502308976,"-Fe"
"288","pyrE-Fe","H26","pyrE","-Fe",13.5016666666667,6,0.0240463826710098,0.0115143101710841,0.0120835274623524,0.00470069744321574,"-Fe"
"289","pyrE-Fe","H26","pyrE","-Fe",14.0016666666667,6,0.0251014606798436,0.0121367506415404,0.0127367386757629,0.00495480770119505,"-Fe"
"290","pyrE-Fe","H26","pyrE","-Fe",14.5016666666667,6,0.0261688968587306,0.0127709182139584,0.0134022567279247,0.00521370552850234,"-Fe"
"291","pyrE-Fe","H26","pyrE","-Fe",15.0016666666667,6,0.0272486098430639,0.0134164625456864,0.0140797139567729,0.0054772478983489,"-Fe"
"292","pyrE-Fe","H26","pyrE","-Fe",15.5016666666667,6,0.0283404964485753,0.0140730269316171,0.014768736023255,0.00574528918648457,"-Fe"
"293","pyrE-Fe","H26","pyrE","-Fe",16.0016666666667,6,0.0294444317997136,0.0147402485958269,0.0154689422173875,0.0060176812902587,"-Fe"
"294","pyrE-Fe","H26","pyrE","-Fe",16.5016666666667,6,0.0305602695225612,0.015417758905374,0.0161799456826231,0.00629427371590292,"-Fe"
"295","pyrE-Fe","H26","pyrE","-Fe",17.0016666666667,6,0.0316878419975478,0.0161051835277452,0.0169013535810815,0.00657491364280874,"-Fe"
"296","pyrE-Fe","H26","pyrE","-Fe",17.5016666666667,6,0.0328269606679126,0.0168021425506791,0.0176327672192955,0.00685944597244488,"-Fe"
"297","pyrE-Fe","H26","pyrE","-Fe",18.0016666666667,6,0.0339774164004711,0.0175082505805084,0.0183737821514151,0.0071477133685055,"-Fe"
"298","pyrE-Fe","H26","pyrE","-Fe",18.5016666666667,6,0.0351389798957408,0.018223116832778,0.0191239882743056,0.00743955629390485,"-Fe"
"299","pyrE-Fe","H26","pyrE","-Fe",19.0016666666667,6,0.0363114021448925,0.0189463452267115,0.0198829699266842,0.00773481304934314,"-Fe"
"300","pyrE-Fe","H26","pyrE","-Fe",19.5016666666667,6,0.037494414931319,0.0196775344931111,0.0206503060023534,0.00803331981735632,"-Fe"
"301","pyrE-Fe","H26","pyrE","-Fe",20.0016666666667,6,0.0386877313748582,0.0204162783034828,0.0214255700857099,0.0083349107150313,"-Fe"
"302","pyrE-Fe","H26","pyrE","-Fe",20.5016666666667,6,0.0398910465168837,0.0211621654265679,0.0222083306160149,0.00863941785790981,"-Fe"
"303","pyrE-Fe","H26","pyrE","-Fe",21.0016666666667,6,0.0411040379445853,0.0219147799170227,0.0229981510854004,0.00894667143701633,"-Fe"
"304","pyrE-Fe","H26","pyrE","-Fe",21.5016666666667,6,0.0423263664528186,0.0226737013397025,0.0237945902742412,0.00925649981042176,"-Fe"
"305","pyrE-Fe","H26","pyrE","-Fe",22.0016666666667,6,0.0435576767419099,0.0234385050318698,0.0245972025263256,0.00956872961028952,"-Fe"
"306","pyrE-Fe","H26","pyrE","-Fe",22.5016666666667,6,0.0447975981497701,0.0242087624046407,0.025405538065204,0.00988318586594042,"-Fe"
"307","pyrE-Fe","H26","pyrE","-Fe",23.0016666666667,6,0.0460457454166059,0.0249840412840969,0.0262191433521639,0.0101996921431111,"-Fe"
"308","pyrE-Fe","H26","pyrE","-Fe",23.5016666666667,6,0.0473017194804235,0.0257639062917152,0.0270375614854663,0.0105180706992639,"-Fe"
"309","pyrE-Fe","H26","pyrE","-Fe",24.0016666666667,6,0.0485651083014081,0.0265479192630891,0.0278603326397669,0.0108381426545288,"-Fe"
"310","pyrE-Fe","H26","pyrE","-Fe",24.5016666666667,6,0.0498354877131381,0.0273356397033312,0.0286869945440315,0.0111597281776211,"-Fe"
"311","pyrE-Fe","H26","pyrE","-Fe",25.0016666666667,6,0.0511124222984553,0.0281266252770409,0.029517082995726,0.0114826466858696,"-Fe"
"312","pyrE-Fe","H26","pyrE","-Fe",25.5016666666667,6,0.0523954662876767,0.0289204323302929,0.0303501324086094,0.0118067170583179,"-Fe"
"313","pyrE-Fe","H26","pyrE","-Fe",26.0016666666667,6,0.0536841644766944,0.0297166164417429,0.031185676391084,0.0121317578607119,"-Fe"
"314","pyrE-Fe","H26","pyrE","-Fe",26.5016666666667,6,0.0549780531623784,0.03051473299965,0.0320232483517428,0.0124575875810683,"-Fe"
"315","pyrE-Fe","H26","pyrE","-Fe",27.0016666666667,6,0.0562766610925721,0.0313143378013767,0.0328623821285068,0.01278402487442,"-Fe"
"316","pyrE-Fe","H26","pyrE","-Fe",27.5016666666667,6,0.0575795104278586,0.0321149876717471,0.0337026126375515,0.0131108888152588,"-Fe"
"317","pyrE-Fe","H26","pyrE","-Fe",28.0016666666667,6,0.0588861177121769,0.0329162410965042,0.0345434765380804,0.0134379991561442,"-Fe"
"318","pyrE-Fe","H26","pyrE","-Fe",28.5016666666667,6,0.0601959948492843,0.0337176588670281,0.0353845129089142,0.013765176590908,"-Fe"
"319","pyrE-Fe","H26","pyrE","-Fe",29.0016666666667,6,0.0615086500819992,0.0345188047324252,0.0362252639328172,0.0140922430208685,"-Fe"
"320","pyrE-Fe","H26","pyrE","-Fe",29.5016666666667,6,0.0628235889711126,0.0353192460551022,0.0370652755844799,0.014419021822468,"-Fe"
"321","pyrE-Fe","H26","pyrE","-Fe",30.0016666666667,6,0.0641403153708337,0.0361185544659683,0.0379040983181114,0.0147453381147575,"-Fe"
"322","pyrE-Fe","H26","pyrE","-Fe",30.5016666666667,6,0.0654583323976328,0.0369163065154786,0.0387412877506675,0.0150710190251841,"-Fe"
"323","pyrE-Fe","H26","pyrE","-Fe",31.0016666666667,6,0.0667771433893642,0.0377120843168328,0.0395764053368468,0.0153958939521761,"-Fe"
"324","pyrE-Fe","H26","pyrE","-Fe",31.5016666666667,6,0.0680962528515917,0.0385054761777721,0.0404090190321198,0.0157197948230725,"-Fe"
"325","pyrE-Fe","H26","pyrE","-Fe",32.0016666666667,6,0.0694151673881029,0.0392960772175709,0.0412387039402236,0.0160425563460093,"-Fe"
"326","pyrE-Fe","H26","pyrE","-Fe",32.5016666666667,6,0.0707333966126811,0.040083489966004,0.0420650429417377,0.0163640162544465,"-Fe"
"327","pyrE-Fe","H26","pyrE","-Fe",33.0016666666667,6,0.0720504540393048,0.0408673249412634,0.0428876273005718,0.016684015543102,"-Fe"
"328","pyrE-Fe","H26","pyrE","-Fe",33.5016666666667,6,0.0733658579480683,0.0416472012040236,0.0437060572454213,0.0170023986941472,"-Fe"
"329","pyrE-Fe","H26","pyrE","-Fe",34.0016666666667,6,0.0746791322242543,0.042422746885084,0.0445199425234935,0.0173190138926167,"-Fe"
"330","pyrE-Fe","H26","pyrE","-Fe",34.5016666666667,6,0.075989807168144,0.0431935996842637,0.0453289029240663,0.0176337132300811,"-Fe"
"331","pyrE-Fe","H26","pyrE","-Fe",35.0016666666667,6,0.0772974202733205,0.0439594073384842,0.0461325687697104,0.0179463528957408,"-Fe"
"332","pyrE-Fe","H26","pyrE","-Fe",35.5016666666667,6,0.0786015169713994,0.0447198280572341,0.0469305813732819,0.0182567933542037,"-Fe"
"333","pyrE-Fe","H26","pyrE","-Fe",36.0016666666667,6,0.079901651341318,0.0454745309238834,0.0477225934590753,0.0185648995093215,"-Fe"
"334","pyrE-Fe","H26","pyrE","-Fe",36.5016666666667,6,0.0811973867815081,0.0462231962615822,0.0485082695468112,0.0188705408535666,"-Fe"
